"Y"
"1"	30.8138026204271
"2"	20.7157158492798
"3"	19.7598469696784
"4"	52.5931752136016
"5"	52.5138858780589
"6"	45.7814062877715
"7"	26.8905206132284
"8"	42.0848093573358
"9"	50.7765782452916
"10"	38.7559534122945
"11"	32.1203559524354
"12"	41.3307086959317
"13"	31.7320115036316
"14"	18.9569807432218
"15"	32.256253522755
"16"	23.4610173882575
"17"	44.841883787983
"18"	37.6578977228613
"19"	37.9335566664243
"20"	43.2508068761289
"21"	39.4388138285014
"22"	31.8530869087864
"23"	21.1266903110081
"24"	47.8405938810723
"25"	55.2916313480759
"26"	47.7169755480257
"27"	30.6195910275137
"28"	49.7676907457032
"29"	19.5491315034084
"30"	24.6855466821242
"31"	42.0758345400446
"32"	54.1083050730222
"33"	39.3265345615968
"34"	41.445089040143
"35"	41.5429064212173
"36"	29.4854616134941
"37"	59.8136341008498
"38"	40.4020785267836
"39"	41.7470444975642
"40"	22.8104674211899
"41"	37.753689737662
"42"	42.4897540074359
"43"	32.5359601682303
"44"	34.2477723943712
"45"	23.1094921483162
"46"	42.0260516089061
"47"	41.1669348924633
"48"	29.2362430177598
"49"	42.0414327069874
"50"	34.8778712775987
"51"	43.8146282404412
"52"	42.1221635938779
"53"	40.4207311228831
"54"	42.0807137250782
"55"	33.6003691237333
"56"	38.9726775658732
"57"	46.1622366748961
"58"	55.2818547041548
"59"	41.0703135141402
"60"	36.9284671665224
"61"	33.1146946554013
"62"	21.568952520697
"63"	17.9606894340009
"64"	45.1328404944272
"65"	57.0074816780019
"66"	26.3596623883595
"67"	41.034772734326
"68"	26.8316172940065
"69"	30.5721411395514
"70"	30.7886265051083
"71"	34.6299360027178
"72"	49.9114373739471
"73"	40.0143474099369
"74"	32.3688542250486
"75"	31.3652313462838
"76"	55.0781558847468
"77"	25.2776339702468
"78"	32.511453521997
"79"	36.0644139237484
"80"	50.1120355480229
"81"	32.3167872594737
"82"	54.9402973977059
"83"	24.7120921322659
"84"	52.0189864356481
"85"	31.5381156572747
"86"	37.1938282111927
"87"	48.1856656742953
"88"	35.8158075155454
"89"	48.2927731165045
"90"	41.5513270726689
"91"	38.9004783897496
"92"	35.6933548530792
"93"	41.0666458390378
"94"	23.0814880192278
"95"	20.8323790333058
"96"	41.7920739431797
"97"	34.2209979191734
"98"	25.3776849116176
"99"	45.8747017362694
"100"	45.9164745455249
"101"	32.0922771635718
"102"	42.9775965979353
"103"	23.1082889746109
"104"	40.9243335013011
"105"	29.7802283645508
"106"	22.6090208955507
"107"	25.5411254661369
"108"	31.020499378911
"109"	15.8124641753505
"110"	34.3415645358162
"111"	45.5600203751564
"112"	30.2880434967943
"113"	44.655653335021
"114"	24.95201987054
"115"	36.3407733977463
"116"	33.0619955546527
"117"	37.5241447823518
"118"	27.4518778717062
"119"	46.7496840378197
"120"	44.6811692607723
"121"	28.3171450873151
"122"	44.1673797231313
"123"	15.5998877727646
"124"	8.990733488016
"125"	33.4518632993295
"126"	9.25470821943602
"127"	29.4232063698044
"128"	51.6328092335965
"129"	36.3694493917851
"130"	40.9528713657415
"131"	37.1108309048277
"132"	35.7656642295502
"133"	26.9691505408901
"134"	36.7442691981783
"135"	41.6175883374265
"136"	44.638674602816
"137"	33.3070958745056
"138"	54.7119037364329
"139"	47.7520249952467
"140"	36.820110861575
"141"	41.1370275268337
"142"	47.1591306505275
"143"	35.6214655525849
"144"	27.0138031568454
"145"	29.6531740032552
"146"	31.8422801906807
"147"	59.4641547152291
"148"	57.3566404410135
"149"	60.7745739867712
"150"	35.4803573688084
"151"	38.1886499120925
"152"	23.4505928309023
"153"	55.633042753181
"154"	47.1792033390486
"155"	15.4134701876696
"156"	30.5218531427947
"157"	36.647365987672
"158"	39.0417594612621
"159"	51.420747690525
"160"	40.8295592484946
"161"	17.0207032194102
"162"	16.8384752616797
"163"	28.3349477988859
"164"	33.1730156208834
"165"	39.075624686885
"166"	31.7354127602113
"167"	29.3463060561043
"168"	37.9724472821104
"169"	45.5305827501831
"170"	39.8858720609974
"171"	40.7068781070028
"172"	20.0513087319346
"173"	30.6727972424084
"174"	30.4509645863522
"175"	28.7016007614099
"176"	40.305373094655
"177"	42.5602695082928
"178"	32.5437125239953
"179"	52.5113261717008
"180"	24.3265888523198
"181"	33.6634807665661
"182"	50.118297385716
"183"	41.5964578146019
"184"	37.9309247805255
"185"	31.5262564421544
"186"	44.4720117640907
"187"	22.3368816655586
"188"	42.9270817335573
"189"	21.7383993266246
"190"	38.7082926326021
"191"	36.1054571096049
"192"	44.4725703760739
"193"	32.3532617614268
"194"	36.6215105977185
"195"	41.4109219491862
"196"	41.7075365336965
"197"	42.3385830707424
"198"	39.8608689271038
"199"	34.8653503952307
"200"	37.6518282456375
